Investors Heritage Capital Corporation;656;38;;;;
Hercules Capital, Inc.;924;22;;;;
HomeFed Corporation;794;19;;;;
Hˆegh LNG Partners LP;884;21;;;;
Hutchison China MediTech Limited;750;32;;;;
Corbus Pharmaceuticals Holdings, Inc.;1250;37;;;;
Community Healthcare Trust Incorporated;1949;39;;;;
HKEX;1693;4;;;;
Supertel Hospitality, Inc.;1989;26;;;;
Sotherly Hotels Inc.;1947;20;;;;
PSB Holdings, Inc.;1453;18;;;;
Xenonics Holdings, Inc.;84;23;;;;
1347 Property Insurance Holdings, Inc.;1212;38;;;;
Par Pacific Holdings, Inc.;615;26;;;;
Parnell Pharmaceuticals Holdings Ltd;395;36;;;;
KS International Holdings Corporation;1970;37;;;;
Innocoll Holdings plc;1938;21;;;;
Hudson Valley Holding Corp.;1704;27;;;;
Histogenics Corporation;158;23;;;;
HopTo Inc.;1063;10;;;;
Community Health Systems, Inc.;1328;30;;;;
Condor Hospitality Trust Inc.;661;29;;;;
Comcast Holdings Corp.;996;22;;;;
NEW WORLD DEV;1008;13;;;;
Nexeo Solutions, Inc.;595;21;;;;
UNR Holdings, Inc.;817;18;;;;
Tencent Holdings Limited;563;24;;;;
Sotherly Hotels LP - 8.00% Seni;1877;31;;;;
Senior Housing Properties Trust;304;31;;;;
Pershing Square Holdings, Ltd.;1358;30;;;;
Pace Holdings Corp.;1637;19;;;;
OneMain Holdings, Inc.;225;22;;;;
Pioneer Municipal High Income Trust;329;35;;;;
Mastech Digital, Inc.;1924;21;;;;
Kirin Holdings Company, Limited;1978;31;;;;
Massive Interactive, Inc.;227;25;;;;
Hong Kong Television Network Limited;1109;36;;;;
Hardinge Inc.;554;13;;;;
Hudbay Minerals Inc.;278;20;;;;
Crystal Rock Holdings, Inc.;847;27;;;;
MFS High Yield Municipal Trust;66;30;;;;
Condor Hospitality Trust Inc.;661;29;;;;
HTC Corporation;816;15;;;;
Woodstock Holdings, Inc.;149;24;;;;
Invesco High Income Trust II;134;28;;;;
SWK Holdings Corporation;245;24;;;;
Shoprite Holdings Limited;1939;25;;;;
Supertel Hospitality, Inc.;1989;26;;;;
Richelieu Hardware Ltd.;389;23;;;;
QC Holdings, Inc.;242;17;;;;
Nobility Homes, Inc.;376;20;;;;
LVMH MoÎt Hennessy Louis Vuitton S.E.;1221;37;;;;
MEDL Mobile Holdings, Inc.;1769;26;;;;
HyperSolar, Inc.;569;16;;;;
Heatwurx, Inc.;1691;14;;;;
HSBC Holdings plc;193;17;;;;
HII Technologies, Inc.;206;22;;;;
HW Holdings, Inc.;647;17;;;;
Harvest Capital Credit Corporation;1622;34;;;;
Hancock Holding Company;32;23;;;;
Cyalume Technologies Holdings, Inc.;456;35;;;;
CHINA MOBILE;41;12;;;;
CHINA OVERSEAS;926;14;;;;
CHINA RES BEER;1267;14;;;;
GALAXY ENT;1741;10;;;;
Trinity Place Holdings Inc.;1745;27;;;;
STW Resources Holding Corp;251;26;;;;
Sotherly Hotels LP;41;18;;;;
SANUWAVE Health, Inc.;146;21;;;;
Boly Group Holdings Corp.;1697;25;;;;
Sega Sammy Holdings Inc.;471;24;;;;
Reven Housing REIT, Inc.;83;24;;;;
Pacific Health Care Organization, Inc.;1883;38;;;;
U05.F;1928;5;;;;
MamaMancini's Holdings, Inc.;837;28;;;;
MJ Holdings, Inc.;1598;17;;;;
MediJane Holdings Inc.;1720;22;;;;
Merriman Holdings, Inc.;479;23;;;;
Liberty TripAdvisor Holdings, Inc.;1429;34;;;;
Kitov Pharmaceuticals Holdings;990;30;;;;
KeyOn Communications Holdings Inc.;1780;34;;;;
RedHawk Holdings Corp.;85;22;;;;
Hercules Capital, Inc.;924;22;;;;
Homie Recipes, Inc.;104;19;;;;
Hollywood Media Corp.;1585;21;;;;
Stamford Land Corporation Ltd;784;29;;;;
Centric Health Corporation;393;26;;;;
CK Hutchison Holdings Limited;1726;29;;;;
CannaGrow Holdings, Inc;1000;23;;;;
Condor Hospitality Trust, Inc.;1182;30;;;;
SHUN TAK HOLD;1904;13;;;;
HANG SENG BANK;730;14;;;;
POWER ASSETS;180;12;;;;
WHARF HOLDINGS;1865;14;;;;
HK & CHINA GAS;1473;14;;;;
Horsehead Holding Corp.;64;23;;;;
Textmunication Holdings, Inc.;1342;29;;;;
SeaSpine Holdings Corporation;103;29;;;;
Senior Housing Properties Trust;304;31;;;;
Senseonics Holdings, Inc.;100;25;;;;
Scores Holding Company, Inc.;303;28;;;;
Powerstorm Holdings, Inc.;217;25;;;;
Patriot Transportation Holding, Inc.;1800;36;;;;
Otsuka Holdings Co., Ltd.;1099;25;;;;
National Waste Management Holdings, Inc.;114;40;;;;
Navios Maritime Holdings Inc.;66;29;;;;
Rennova Health, Inc.;2001;20;;;;
Maiden Holdings, Ltd. - 7.25% M;1861;31;;;;
MGM China Holdings Limited;19;26;;;;
Life Partners Holdings, Inc.;1083;28;;;;
Indoor Harvest Corp;1412;19;;;;
Hyundai Motor Company;77;21;;;;
Hydromer Inc.;1557;13;;;;
HSBC USA, Inc. Preferred Series;1463;31;;;;
Harmony Merger Corp.;440;20;;;;
Harmony Merger Corp.;440;20;;;;
HACI OMER SABANCI HL;505;20;;;;
H & M Hennes & Mauritz AB (publ);1751;32;;;;
Hikma Pharmaceuticals PLC;1330;25;;;;
Heineken Holding N.V.;297;21;;;;
Heineken N.V.;1327;13;;;;
Heineken N.V.;1327;13;;;;
HEICO Corporation;1806;17;;;;
Hyperdynamics Corporation;189;25;;;;
Halo Companies, Inc.;970;20;;;;
CTD Holdings, Inc.;473;18;;;;
CHUMA HOLDINGS, INC.;1819;20;;;;
CardioGenics Holdings Inc;1727;25;;;;
Celsius Holdings, Inc.;951;22;;;;
CafÈ Serendipity Holdings, Inc.;522;31;;;;
SINO-OCEAN GP;758;13;;;;
BOC HONG KONG;128;13;;;;
AIA;1966;3;;;;
CNOOC;1279;5;;;;
CHINA JINMAO;1089;12;;;;
CHINA UNICOM;358;12;;;;
BEIJING ENT;881;11;;;;
CHINA EB INT'L;1038;14;;;;
SE ASIA PPT;554;11;;;;
Williston Holding Company, Inc.;1397;31;;;;
Vardhman Holdings Limited;707;25;;;;
UMED Holdings, Inc.;561;19;;;;
United Health Products, Inc.;1582;28;;;;
Truly International Holdings Limited;800;36;;;;
Twinlab Consolidated Holdings, Inc.;1332;35;;;;
Tokio Marine Holdings, Inc.;1202;27;;;;
Seven & i Holdings Co., Ltd.;668;28;;;;
Suntech Power Holdings Co. Ltd.;1701;31;;;;
Shimao Property Holdings Limited;548;32;;;;
PT Siloam International Hospitals Tbk;956;37;;;;
Select Harvests Limited;136;23;;;;
Sunstone Hotel Investors, Inc.;1651;30;;;;
SC Holdings Corp.;1782;17;;;;
Ryanair Holdings plc;578;20;;;;
REMSleep Holdings, Inc.;862;23;;;;
Redux Holdings, Inc.;231;20;;;;
Robinsons Retail Holdings, Inc.;1430;31;;;;
Parallax Health Sciences, Inc.;458;30;;;;
PotNetwork Holdings Inc.;1617;24;;;;
Phosphate Holdings, Inc.;384;24;;;;
Oxbridge Re Holdings Limited;1561;28;;;;
Optex Systems Holdings, Inc;1542;27;;;;
Online Vacation Center Holdings Corp.;1377;37;;;;
Oji Holdings Corporation;1274;24;;;;
National HealthCare Corporation;1721;31;;;;
MMI Holdings Limited;1584;20;;;;
Mitsubishi Heavy Industries, Ltd.;1839;33;;;;
Magnum Hunter Resources Corpora;217;31;;;;
M/I Homes, Inc.;794;15;;;;
Mobivity Holdings Corp.;684;23;;;;
Liberty Homes, Inc.;516;19;;;;
Light Media Holdings, Inc.;116;26;;;;
LD Holdings, Inc.;1377;17;;;;
Kennedy-Wilson Holdings, Inc.;531;29;;;;
Konami Holdings Corporation;1267;27;;;;
The Kraft Heinz Company;323;23;;;;
Kaya Holdings, Inc.;1021;19;;;;
iPayment Holdings, Inc.;217;23;;;;
Imagi international holdings ltd.;913;33;;;;
Hyundai Motor Company;77;21;;;;
HEARTWARE INTL INC;1633;18;;;;
Hannover R¸ck SE;1895;16;;;;
Here to Serve Holding Corp.;1229;27;;;;
Highland Surprise Consolidated Mining Co.;1155;41;;;;
Horizon Lines, Inc.;1617;19;;;;
HIRANO TECSEED CO;179;17;;;;
HearAtLast Holdings Inc.;137;24;;;;
HedgePath Pharmaceuticals, Inc.;1967;31;;;;
Honeywell International Inc.;1135;28;;;;
Hon Hai Precision Industry Co., Ltd.;1602;36;;;;
Hammond Manufacturing Company Limited;1440;37;;;;
Hellenic Telecommunications Organization S.A.;1858;45;;;;
Heineken N.V.;1327;13;;;;
Hindustan Unilever Limited;1981;26;;;;
Hindustan Petroleum Corporation Limited;147;39;;;;
Hopewell Highway Infrastructure Limited;1545;39;;;;
Hargreaves Services Plc;711;23;;;;
Lansdowne Security, Inc. Prior To reverse Merger with Dake (Fujian) Sports Goods Co., Ltd.;1763;90;;;;
Hera S.p.A.;456;11;;;;
HemaCare Corporation;1999;20;;;;
LafargeHolcim Ltd;760;17;;;;
Health-Chem Corporation;70;23;;;;
Hindustan Construction Company Limited;1023;38;;;;
Hadera Paper Ltd.;388;17;;;;
China Minerals Mining Corporation;1563;33;;;;
China Singyes Solar Technologies Holdings Limited;1372;49;;;;
Tanaris Power Holdings Inc.;813;27;;;;
Cosmos Holdings Inc.;559;20;;;;
CK Life Sciences Int'l., (Holdings) Inc.;325;40;;;;
China Health Industries Holdings, Inc.;780;38;;;;
Cementir Holding S.p.A.;150;23;;;;
Scepter Holdings, Inc.;708;22;;;;
Behringer Harvard Opportunity REIT I, Inc.;46;42;;;;
Beneficial Holdings, Inc.;1150;25;;;;
Poh Huat Resources Holdings Bhd;617;31;;;;
Hibiscus Petroleum Berhad;755;25;;;;
CHINASOUTHCITY;1299;14;;;;
High North Resources Ltd.;191;25;;;;
AEON CREDIT;1065;11;;;;
PROSPERITY REIT;1948;15;;;;
SINGAMAS CONT;1267;13;;;;
DINGHE MINING;470;13;;;;
TECHTRONIC IND;1586;14;;;;
FOSUN INTL;281;10;;;;
SOUTH CHINA FIN;798;15;;;;
SHANGHAI IND H;452;14;;;;
VTECH HOLDINGS;280;14;;;;
CITIC;362;5;;;;
CN MINSHENG FIN;1744;15;;;;
KECK SENG INV;1047;13;;;;
CHINA MER PORT;1498;14;;;;
ASSO INT HOTELS;1402;15;;;;
SINO LAND;42;9;;;;
MIRAMAR HOTEL;1035;13;;;;
HK&S HOTELS;1097;11;;;;
WHEELOCK;294;8;;;;
SHK PPT;1225;7;;;;
PCCW;646;4;;;;
ZWACK UNICUM NA A UF 1000;722;25;;;;
Zurvita Holdings, Inc.;1226;22;;;;
Yellow Brick Road Holdings Limited;458;34;;;;
Xtep International Holdings Limited;653;35;;;;
Sirius XM Canada Holdings Inc.;137;30;;;;
X-Factor Communications Holdings, Inc.;1006;38;;;;
Want Want China Holdings Limited;27;32;;;;
Wilh. Wilhelmsen Holding ASA;1343;28;;;;
Tri-Tech Holding Inc.;281;21;;;;
World Mobile Holdings, Inc.;675;27;;;;
Wolverine Holding Corp.;380;23;;;;
Wright Investors' Service Holdings, Inc.;152;40;;;;
Wacoal Holdings Corp.;574;21;;;;
Virtus Health Limited;406;21;;;;
VR Holdings, Inc.;907;17;;;;
Nano Mobile Healthcare, Inc.;988;28;;;;
Motor Sport Country Club Holdings, Inc.;1311;39;;;;
HCi VioCare;1740;11;;;;
Virginia Hills Oil Corp.;1878;24;;;;
Urban Hydroponics, Inc.;14;23;;;;
UEM LAND HOLDINGS;1279;17;;;;
UDG Healthcare plc;1126;18;;;;
UCP Holdings, Inc.;848;18;;;;
TX Holdings, Inc.;1464;17;;;;
TW Holdings Limited, Prior to Reverse Merger with AusCann Group Holdings Ltd;621;76;;;;
TTA Holdings Limited;1149;20;;;;
Champion Technology Holdings Limited;881;36;;;;
True Nature Holding, Inc.;618;25;;;;
TOCCA Life Holdings, Inc.;60;25;;;;
TEKFEN HOLDING A.S.;135;19;;;;
TEAK HOLZ INT. AG;1586;17;;;;
Tabcorp Holdings Limited;257;24;;;;
Swiss Life Holding AG;1608;21;;;;
Shenzhen International Holdings Limited;1393;39;;;;
SwissINSO Holding, Inc.;320;23;;;;
Sun Hung Kai Properties Limited;1016;31;;;;
Sport Haley Holdings, Inc.;173;26;;;;
SEPTENI HOLDINGS CO;1369;19;;;;
Starpharma Holdings Limited;996;27;;;;
Sapporo Holdings Limited;1146;24;;;;
Sonova Holding AG;1703;17;;;;
Southern Trust Securities Holding Corporation;1435;45;;;;
Marlowe Holdings Limited;1473;24;;;;
OUE Hospitality Trust;1788;21;;;;
SJM Holdings Limited;1902;20;;;;
Shun Tak Holdings Limited;1213;25;;;;
Sonic Healthcare Limited;341;24;;;;
Safestore Holdings plc;960;22;;;;
SED International Holdings, Inc.;491;32;;;;
HOUGANG CONCORD INTE;1919;20;;;;
Saracen Mineral Holdings Limited;461;32;;;;
SBI Holdings, Inc.;1263;18;;;;
SAEXPLORATION HOLDIN;1052;20;;;;
Ryman Healthcare Limited;514;24;;;;
Rolls-Royce Holdings plc;729;24;;;;
Rolls-Royce Holdings plc;729;24;;;;
Von Roll Holding AG;393;19;;;;
RenaissanceRe Holdings Ltd.;1106;27;;;;
RenaissanceRe Holdings Ltd.;1106;27;;;;
RMG Networks Holding Corporation;741;32;;;;
Roche Holding AG;753;16;;;;
Roche Holding AG;753;16;;;;
Retail Holdings N.V.;814;20;;;;
RHT Health Trust;1345;16;;;;
Recyctec Holding AB (publ);1596;26;;;;
Recall Holdings Limited;1233;23;;;;
Sirius XM Holdings Inc. Registe;231;31;;;;
Triyards Holdings Limited;1833;25;;;;
ResApp Health Limited;1081;21;;;;
Randstad Holding NV;104;19;;;;
Magnum Hunter Resources Corp.;1747;29;;;;
Qube Holdings Limited;392;21;;;;
Playmates Holdings Limited;1205;26;;;;
Primary Health Care Limited;1733;27;;;;
Pearl River Holdings Limited;680;28;;;;
Plexus Holdings plc;184;19;;;;
PT Hanjaya Mandala Sampoerna Tbk;1170;32;;;;
Public Holdings (Australia) Limited;583;35;;;;
Huhtamaki PPL Limited;136;21;;;;
JAMES MARITIME HLDGS;309;20;;;;
Oriflame Holding AG;1885;19;;;;
Otherlevels Holdings Limited;1750;28;;;;
Oldfields Holdings Limited;50;26;;;;
Osteologix Holdings plc;1978;23;;;;
ONWARD HOLDINGS CO.,;341;20;;;;
Oracle Healthcare Acquisition Corp.;1461;35;;;;
OrganiGram Holdings Inc.;474;24;;;;
OpenLimit Holding AG;403;20;;;;
Nexia Holdings Inc.;1335;19;;;;
Hutchison Port Holdings Trust;769;29;;;;
Nomura Holdings, Inc.;1510;21;;;;
Noranda Aluminum Holding Corporation;1549;36;;;;
Niagara Mohawk Power Corporation;1666;32;;;;
Nederman Holding AB (publ);1648;26;;;;
Navios Maritime Holdings Inc.;66;29;;;;
Norsk Hydro ASA;1020;15;;;;
Norsk Hydro ASA;1020;15;;;;
Nobilis Health Corp.;1216;20;;;;
NewLead Holdings Limited;1910;24;;;;
iNeedMD Holdings, Inc.;1491;22;;;;
Hyflux Ltd;1929;10;;;;
PT Hanson International Tbk;1906;27;;;;
Vard Holdings Limited;943;21;;;;
Montpelier RE Holdings Ltd Non;497;30;;;;
MPM Holdings Inc.;1868;17;;;;
Marine Harvest ASA;856;18;;;;
Industrial Holding S.P.A;1947;24;;;;
MIT Holding, Inc.;987;17;;;;
Mikron Holding AG;769;17;;;;
Magnum Hunter Resources Corp.;1747;29;;;;
Marine Harvest ASA;856;18;;;;
Midwest Holding Inc.;748;20;;;;
Midland Capital Holdings Corp.;1154;30;;;;
MabVax Therapeutics Holdings, Inc.;1711;34;;;;
MediPal Holdings Corporation;987;28;;;;
LVMH MoÎt Hennessy Louis Vuitton S.E.;1221;37;;;;
Lianhua Supermarket Holdings Co., Ltd.;550;38;;;;
Lakeview Hotel Investment Corp.;1088;31;;;;
LaSalle Hotel Properties;1267;24;;;;
LG HOUSEHLD HLTH PFD;1130;20;;;;
Legend International Holdings, Inc.;580;35;;;;
Kawasaki Heavy Industries, Ltd.;1638;31;;;;
KSIX Media Holdings, Inc.;1266;25;;;;
Kirin Holdings Company, Limited;1978;31;;;;
Konami Holdings Corporation;1267;27;;;;
KoÁ Holding Anonim Sirketi;648;26;;;;
HWI Global, Inc.;1154;16;;;;
Kingboard Chemical Holdings Ltd.;469;32;;;;
K2 Asset Management Holdings Ltd;78;32;;;;
Japara Healthcare Limited;732;25;;;;
JFE Holdings, Inc.;1082;18;;;;
Be Active Holdings, Inc.;1079;24;;;;
Isbre Holding Corp.;115;19;;;;
Summit Hotel Properties, Inc.;1974;29;;;;
INNOCOM Technology Holdings, Inc.;1648;33;;;;
Impac Mortgage Holdings, Inc.;805;29;;;;
InterContinental Hotels Group PLC;901;33;;;;
Innovative Holdings Alliance, Inc.;1148;34;;;;
IFB Holdings, Inc.;1692;18;;;;
HYUNDAI MOTOR CO LTD;652;20;;;;
HYUNDAI MOTOR C PFD;1847;19;;;;
HENGYI INTERNATIONAL;652;20;;;;
Havyard Group ASA;633;17;;;;
HTL INTL HLDGS ADR;921;18;;;;
Hannover R¸ck SE;1895;16;;;;
Nicola Mining Inc.;812;18;;;;
Huaneng Power International, Inc.;88;33;;;;
Hummingbird Resources PLC;21;25;;;;
Hugo Boss AG;1346;12;;;;
Huabao International Holdings Limited;1569;37;;;;
Heatherdale Resources Ltd.;217;26;;;;
HANSTEEN HLDGS;316;14;;;;
Hunting plc;16;11;;;;
HALL TEES INC.;1709;14;;;;
HTC CORPORATION;1602;15;;;;
HTC Purenergy Inc.;1968;18;;;;
Hutchison Telecommunications (Australia) Limited;1920;48;;;;
HomeServe plc;1822;13;;;;
Holographic Storage Ltd.;855;24;;;;
HSS Hire Group plc;1821;18;;;;
Hargreaves Services Plc;711;23;;;;
Hansen Technologies Ltd;892;23;;;;
Highlands Bancorp, Inc.;1647;23;;;;
HSBC Holdings plc;193;17;;;;
HÈroux-Devtek Inc.;762;18;;;;
H&R Real Estate Investment Trust;52;32;;;;
Petro Rio S.A.;1223;14;;;;
Harte Gold Corp.;1003;16;;;;
CHINA OCEANWIDE HLDGS;1581;21;;;;
Hartalega Holdings Berhad;610;25;;;;
Hershey Creamery Company, Inc.;1531;30;;;;
Hisamitsu Pharmaceutical Co., Inc.;1370;34;;;;
Hospitality Properties Trust Pr;1510;31;;;;
Hamamatsu Photonics k.k.;152;24;;;;
HPC Acquisitions, Inc.;1026;22;;;;
Hopewell Holdings Limited;1298;25;;;;
Hotel Outsource Management International Inc.;967;45;;;;
Adya Inc.;1358;9;;;;
Timios National Corporation;74;27;;;;
Homeloans Limited;809;17;;;;
Hanger, Inc.;836;12;;;;
HGL Limited;738;11;;;;
HighLight Networks, Inc;1476;23;;;;
Henderson Group plc;1528;19;;;;
Honda Motor Co., Ltd.;1650;21;;;;
Hitachi Metals, Ltd.;725;20;;;;
Halmont Properties Corporation;1412;30;;;;
HOMESERVE PLC;651;13;;;;
Home Retail Group plc;1971;21;;;;
H. Lundbeck A/S;1320;15;;;;
Halma plc;1994;9;;;;
Holloway Lodging Corporation;1594;28;;;;
Hong Kong Television Network Limited;1109;36;;;;
HIKARI TSUSHIN INC NPV;557;22;;;;
Hind Rectifiers Limited;180;23;;;;
Hannover House, Inc.;562;20;;;;
HON HAI PRECISION INDUSTRY CO.;708;30;;;;
Pengana Capital Group Limited;1962;29;;;;
Hopewell Highway Infrastructure Limited;1545;39;;;;
Cia. Hering;1613;11;;;;
Highway 50 Gold Corp.;812;21;;;;
Henderson Group plc;1528;19;;;;
Halfords Group plc;640;18;;;;
Harford Bank;934;12;;;;
Hexagon Composites ASA;453;22;;;;
HealthWarehouse.com, Inc.;493;25;;;;
Hester Biosciences Ltd;1917;22;;;;
PT Hero Supermarket Tbk;114;23;;;;
YaSheng Group;660;13;;;;
H2O Innovation Inc.;636;19;;;;
Henkel AG & Co. KGaA;1682;20;;;;
Hengdeli Holdings Limited;1974;25;;;;
Henkel AG & Co. KGaA;1682;20;;;;
Head NV;1545;7;;;;
The Hotel Corporation plc;440;25;;;;
Welltower Inc.;953;14;;;;
Welltower Inc.;953;14;;;;
Hindustan Construction Company Limited;1023;38;;;;
Highlands Bankshares, Inc.;91;26;;;;
Hubei Minkang Pharmaceutical Ltd;1995;32;;;;
Hills Bancorp;711;13;;;;
HSBC Holdings plc;193;17;;;;
Haydale Graphene Industries plc;945;31;;;;
Haoma Mining NL;918;15;;;;
HAITIAN INTERNATIONA;1290;20;;;;
Hadasit Bio-Holdings, Ltd.;768;26;;;;
HTL International Holdings Limited;1574;34;;;;
JSC HALYK BK GDRS/40 KT15;1575;25;;;;
Gujarat Hotels Ltd.;1807;19;;;;
Green Hygienics Holdings Inc.;160;29;;;;
The Gabelli Healthcare & Wellness Trust;130;39;;;;
Graviss Hospitality Limited;1525;27;;;;
Goldenport Holdings, Inc.;1472;25;;;;
Global Holdings, Inc.;1289;21;;;;
Golden Hope Mines Limited;300;25;;;;
Golden Meditech Holdings Limited;1882;32;;;;
Glenville Bank Holding Company, Inc.;1701;36;;;;
Global Health Limited;1338;21;;;;
Giggles N' Hugs, Inc.;748;21;;;;
Golden Harp Resources Inc.;985;26;;;;
Gooch & Housego plc;1169;19;;;;
gategroup Holding AG;376;20;;;;
NorthWest International Healthcare Properties Real Estate Investment Trust;0;74;;;;
GBST Holdings Limited;618;21;;;;
Hindusthan National Glass & Industries Ltd.;1541;43;;;;
China Huiyuan Juice Group Limited;951;33;;;;
Cybergy Holdings, Inc.;275;22;;;;
Crosswinds Holdings Inc.;886;24;;;;
CVS Health Corporation;1243;22;;;;
Catskill Hudson Bancorp, Inc.;953;29;;;;
China Strategic Holdings Ltd.;640;29;;;;
Rockwealth Resources Corp.;145;26;;;;
Sumitomo Mitsui Trust Holdings, Inc.;80;36;;;;
COSCO SHIPPING Holdings Co., Ltd.;1881;33;;;;
China Zhongwang Holdings Limited;1195;32;;;;
China Medical System Holdings Limited;1073;37;;;;
China Medical System Inc.;980;25;;;;
China High Speed Transmission Equipment Group Co., Ltd.;0;55;;;;
Castle Holding Corp.;320;20;;;;
CHC Student Housing Corp.;99;25;;;;
Charter Hall Group;316;18;;;;
Cougar Holdings, Inc.;1946;21;;;;
COMDISCO HLDG RTS;95;17;;;;
China State Construction International Holdings Limited;0;55;;;;
Cambridge Capital Holdings, Inc.;1717;32;;;;
Coca-Cola HBC AG;1350;16;;;;
Gotham Capital Holdings, Inc.;1054;29;;;;
Cullen Agricultural Holding Corp.;1255;33;;;;
Banyan Tree Holdings Limited;697;28;;;;
BTS Group Holdings Public Company Limited;1793;41;;;;
Boss Holdings Inc.;235;18;;;;
Hugo Boss AG;1346;12;;;;
Hugo Boss AG;1346;12;;;;
Manasota Group, Inc.;675;20;;;;
Baker Hughes, a GE company, LLC;1922;31;;;;
Beverly Hills Group, Inc.;1064;25;;;;
Benares Hotels Limited;451;22;;;;
Qian Hu Corporation Limited;1577;27;;;;
Caribbean Investment Holdings Limited;1962;37;;;;
B‚loise Holding AG;694;18;;;;
WSP Holdings Ltd.;572;17;;;;
Banyan Tree Holdings Limited;697;28;;;;
Avanza Bank Holding AB (publ);416;29;;;;
Axis Capital Holdings Limited P;1938;31;;;;
AUSTRALAND HOLDINGS;270;19;;;;
Ashcroft Homes Corporation;637;26;;;;
ARM Holdings plc;1080;16;;;;
American Restaurant Holdings, Inc.;284;34;;;;
Appiphany Technologies Holdings Corp.;1694;37;;;;
Appiphany Technologies Inc.;918;27;;;;
Marka Yatirim Holding A.S.;704;26;;;;
Anima Holding S.p.A;672;19;;;;
AMMB Holdings Berhad;318;20;;;;
American Homes 4 Rent;76;21;;;;
Laura Ashley Holdings plc;1971;25;;;;
Allreal Holding AG;1904;18;;;;
Swiber Holdings Limited;1015;23;;;;
American Hotel Income Properties REIT LP;1627;40;;;;
Aspen Insurance Holdings Limited;1333;32;;;;
Aspen Insurance Holdings Limite;1796;31;;;;
Corix Bioscience, Inc.;416;22;;;;
Agility Health, Inc.;1544;20;;;;
Hess Corporation;1134;16;;;;
PT Asuransi Harta Aman Pratama Tbk;909;34;;;;
Agile Group Holdings Limited;63;28;;;;
Consorteum Holdings, Inc.;205;25;;;;
PT Ace Hardware Indonesia Tbk;1238;29;;;;
Pensonic Holdings Bhd;1602;21;;;;
WCT Holdings Berhad;1143;19;;;;
Lay Hong Berhad;390;15;;;;
8I Holdings Limited;422;19;;;;
KYM Holdings Bhd;82;16;;;;
EVERSHINE GP;1200;12;;;;
Ken Holdings Bhd;1605;16;;;;
Yinson Holdings Berhad;129;22;;;;
Superlon Holdings Berhad;935;24;;;;
Xian Leng Holdings Bhd;1301;22;;;;
Haisan Resources Berhad;1921;23;;;;
Amway (Malaysia) Holdings Berhad;262;32;;;;
Halcyon Agri Corporation Limited;1108;32;;;;
New Wave Holdings Ltd.;165;22;;;;
Hong Leong Bank Berhad;747;22;;;;
Only World Group Holdings Berhad;496;32;;;;
Sasbadi Holdings Berhad;400;23;;;;
Matrix Concepts Holdings Berhad;1723;31;;;;
XiDeLang Holdings Limited;1996;25;;;;
HeveaBoard Bhd;1247;14;;;;
Poh Kong Holdings Bhd;1017;21;;;;
Hong Leong Industries Berhad;121;28;;;;
TWO HARBORS INV.DL -,0001;446;25;;;;
CHINA POWER;1052;11;;;;
Lightning Ventures Inc.;1743;23;;;;
SWIREPROPERTIES;795;15;;;;
MEGAEXPO HLDG;166;13;;;;
MMG;329;3;;;;
IRC;462;3;;;;
AEON Stores (Hong Kong) Co., Limited;918;36;;;;
China Taiping Insurance Holdings Company Limited;1604;48;;;;
Emperor Watch & Jewellery Limited;10;33;;;;
Tianjin Development Holdings Limited;639;36;;;;
China Resources Power Holdings Company Limited;511;46;;;;
Evergrande Health Industry Group Limited;1275;40;;;;
Shougang Fushan Resources Group Limited;41;39;;;;
Hung Hing Printing Group Limited;679;32;;;;
YGM Trading Limited;61;19;;;;
China Travel International Investment Hong Kong Limited;0;55;;;;
Kong Sun Holdings Limited;197;25;;;;
Yangtzekiang Garment Limited;847;28;;;;
BYD Electronic (International) Company Limited;651;46;;;;
Mason Group Holdings Limited;455;28;;;;
Asiasec Properties Limited;203;26;;;;
NUR HOLDINGS;287;12;;;;
Tsim Sha Tsui Properties Limited;480;32;;;;
The Sincere Company, Limited;1464;28;;;;
EverChina Int'l Holdings Company Limited;486;40;;;;
Jinhui Holdings Company Limited;1793;31;;;;
CHEUK NANG HOLD;741;15;;;;
YUEXIU PROPERTY;121;15;;;;
HANG LUNG PPT;490;13;;;;
SUN HUNG KAI CO;290;15;;;;
CH OVS G OCEANS;1392;15;;;;
TIAN AN;1975;7;;;;
BANK OF E ASIA;1752;14;;;;
GREAT CHI PPT;642;13;;;;
SWIRE PACIFIC A;42;15;;;;
HENDERSON LAND;553;14;;;;
High North Resources Ltd.;191;25;;;;
Zyber Holdings Limited;1542;22;;;;
Zoomlion Heavy Industry Science and Technology Co., Ltd.;1776;56;;;;
